,Unnamed: 0,binding_site_name,enzyme_name,binding_site_ranking,mainclass,subclass,subsubclass,designation,atoms,dataset,dates,centers,uniq_fold,uniq_sub,uniq_subsub,uniq_designation
14250,14250,1,5FOM,1,6,1,1,4,1453,2020,24/11/2015,"(8.666, -8.666, -41.825)",1229,2,127,1309
14251,14251,1,5EYD,1,2,7,10,1,1468,2020,24/11/2015,"(21.898, 32.406, 58.425)",3152,23,202,752
14252,14252,1,5EXW,1,3,-,-,-,2034,2020,24/11/2015,"(18.867, -4.472, 1.002)",4093,26,34,630
14253,14253,1,5EYH,1,3,1,3,25,1776,2020,25/11/2015,"(8.425, 14.494, 15.176)",3451,63,238,426
14254,14254,1,5EYG,1,3,1,3,25,1742,2020,25/11/2015,"(26.433, -4.997, 21.768)",3451,63,238,426
14255,14255,1,5EYT,1,4,3,2,2,2828,2020,25/11/2015,"(-0.0, -36.557, 0.0)",837,53,35,2282
14256,14256,1,5FOV,1,3,-,-,-,1428,2020,26/11/2015,"(-5.29, -7.515, 5.19)",1315,26,34,630
14257,14257,1,5FP0,1,3,3,2,10,2071,2020,26/11/2015,"(30.582, -35.754, -20.402)",2305,22,151,2489
14258,14258,1,5FOU,1,3,-,-,-,978,2020,26/11/2015,"(28.665, 2.112, 39.874)",1315,26,34,630
14259,14259,1,5FP4,1,1,14,11,-,2102,2020,27/11/2015,"(3.318, -3.318, 37.648)",4089,14,9,2629
14260,14260,1,5FP7,1,1,14,11,-,2118,2020,27/11/2015,"(12.276, 5.641, 16.422)",4089,14,9,2629
14261,14261,1,5FP3,1,1,14,11,-,2038,2020,27/11/2015,"(56.73, 14.577, -14.164)",988,14,9,2629
14262,14262,1,5EZX,1,3,4,23,46,1805,2020,27/11/2015,"(-18.103, 39.475, 92.95)",2717,24,96,693
14263,14263,1,5FPB,1,1,14,11,-,2157,2020,27/11/2015,"(11.689, 3.856, 17.232)",4089,14,9,2629
14264,14264,1,5FPA,1,1,14,11,-,2211,2020,27/11/2015,"(10.266, 2.923, 17.731)",4089,14,9,2629
14265,14265,1,5F00,1,3,4,23,46,1845,2020,27/11/2015,"(-18.616, 41.664, 6.115)",2717,24,96,693
14266,14266,1,5FP9,1,1,14,11,-,2313,2020,27/11/2015,"(6.543, 6.543, -0.0)",4089,14,9,2629
14267,14267,1,5FP8,1,1,14,11,-,2128,2020,27/11/2015,"(11.789, 4.312, 17.06)",4089,14,9,2629
14268,14268,1,5F01,1,3,4,23,46,1965,2020,27/11/2015,"(-18.952, 41.24, 6.206)",2717,24,96,693
14269,14269,1,5EZZ,1,3,4,23,46,1743,2020,27/11/2015,"(-18.273, 38.892, 93.343)",2717,24,96,693
14270,14270,1,5FPD,1,3,-,-,-,1106,2020,28/11/2015,"(33.547, 17.526, 15.184)",4093,26,34,630
14271,14271,1,5F12,1,1,6,5,2,1783,2020,29/11/2015,"(-15.279, 11.434, 2.126)",3501,28,20,1192
14272,14272,1,5F1U,1,4,3,3,7,2360,2020,30/11/2015,"(13.786, 6.844, 65.675)",1630,53,25,2818
14273,14273,1,5F1V,1,4,3,3,7,911,2020,30/11/2015,"(32.652, -12.068, -12.892)",1630,53,25,2818
14274,14274,1,5B19,1,5,1,1,13,1804,2020,30/11/2015,"(35.04, -5.828, -10.444)",1227,79,176,1126
14275,14275,1,5F24,1,3,1,3,25,1894,2020,01/12/2015,"(16.173, 12.943, 8.003)",3451,63,238,426
14276,14276,1,5F2E,1,3,6,5,2,1020,2020,01/12/2015,"(6.255, -6.313, -7.773)",2762,55,201,2598
25148,25181,1,8DFR,1,1,5,1,3,1170,2020,30/05/1989,"(21.574, 4.936, 17.799)",1666,15,45,2511
25149,25182,1,6APR,1,3,4,23,6,1406,2020,03/08/1989,"(38.279, 71.94, 101.349)",1741,24,96,2216
25150,25183,1,1DHF,1,1,5,1,3,1325,2020,25/10/1989,"(30.575, 28.266, 24.059)",1666,15,45,2511
25151,25184,1,2DHF,1,1,5,1,3,1321,2020,25/10/1989,"(30.292, 28.243, 23.823)",1666,15,45,2511
25152,25185,1,1DRF,1,1,5,1,3,1294,2020,09/08/1990,"(30.228, 16.252, -1.921)",1666,15,45,2511
25153,25186,1,4ER1,1,3,4,23,22,1647,2020,14/10/1990,"(3.63, 31.293, 16.712)",1741,24,96,430
25154,25187,1,2ER9,1,3,4,23,22,1129,2020,20/10/1990,"(31.019, -5.153, -11.852)",1741,24,96,430
25155,25188,1,4ER2,1,3,4,23,22,1417,2020,20/10/1990,"(1.987, 25.574, 20.405)",1741,24,96,430
25156,25189,1,5ER1,1,3,4,23,22,1484,2020,07/11/1990,"(37.981, -12.832, 5.069)",1741,24,96,430
25157,25190,1,2ER7,1,3,4,23,22,1123,2020,12/11/1990,"(2.028, 19.919, 23.96)",1741,24,96,430
25158,25191,1,3ER3,1,3,4,23,22,1661,2020,02/01/1991,"(3.529, 31.918, 16.295)",1741,24,96,430
25159,25192,1,5ER2,1,3,4,23,22,1620,2020,02/01/1991,"(2.305, 33.122, 15.664)",1741,24,96,430
25160,25193,1,1TRB,1,1,6,4,5,2302,2020,07/09/1991,"(19.99, 34.623, 0.0)",275,28,66,755
25161,25194,1,1APV,1,3,4,23,20,1433,2020,16/12/1991,"(15.525, 4.328, 18.791)",1741,24,96,2245
25162,25195,1,1APW,1,3,4,23,20,1427,2020,16/12/1991,"(15.585, 4.256, 18.637)",1741,24,96,2245
25163,25196,1,1APT,1,3,4,23,20,1423,2020,16/12/1991,"(15.528, 4.257, 18.725)",1741,24,96,2245
25164,25197,1,1ENT,1,3,4,23,22,1655,2020,11/03/1992,"(3.64, 31.156, 16.578)",1741,24,96,430
25165,25198,1,1DR4,1,1,5,1,3,2732,2020,14/03/1992,"(20.108, 5.817, 14.187)",1666,15,45,2511
25166,25199,1,1DR7,1,1,5,1,3,1152,2020,14/03/1992,"(21.65, 4.949, 17.771)",1666,15,45,2511
25167,25200,1,1DR5,1,1,5,1,3,1161,2020,14/03/1992,"(21.641, 4.934, 17.835)",1666,15,45,2511
25168,25201,1,1DR1,1,1,5,1,3,2760,2020,14/03/1992,"(20.133, 5.8, 14.111)",1666,15,45,2511
25169,25202,1,1DR6,1,1,5,1,3,1237,2020,14/03/1992,"(20.938, 5.411, 16.133)",1666,15,45,2511
25170,25203,1,1DR2,1,1,5,1,3,2085,2020,14/03/1992,"(24.75, 5.003, 23.543)",1666,15,45,2511
25171,25204,1,1DR3,1,1,5,1,3,2736,2020,14/03/1992,"(20.125, 5.878, 14.208)",1666,15,45,2511
25172,25205,1,1PPM,1,3,4,23,20,1682,2020,01/06/1992,"(20.108, 8.535, 21.478)",1741,24,96,2245
25173,25206,1,1PPL,1,3,4,23,20,1695,2020,01/06/1992,"(20.72, 8.983, 21.651)",1741,24,96,2245
25174,25207,1,1CGU,1,2,4,1,19,2189,2020,10/06/1992,"(61.108, 13.607, 15.855)",1958,46,193,2823
25175,25208,1,1EED,1,3,4,23,22,1664,2020,15/06/1992,"(4.319, 31.608, 16.664)",1741,24,96,430
25176,25209,1,1ADS,1,1,1,1,21,1697,2020,08/07/1992,"(22.111, 26.923, 72.77)",4223,29,191,59
25177,25210,1,1ABN,1,1,1,1,21,198,2020,03/09/1992,"(17.869, 3.626, 30.547)",4223,29,191,59
25178,25211,1,2PIA,1,1,18,1,-,1737,2020,15/02/1993,"(0.29, 33.642, 7.955)",675,31,111,1460
25179,25212,1,1MAR,1,1,1,1,21,226,2020,20/07/1993,"(70.456, -33.505, 4.383)",4223,29,191,59
25180,25213,1,1CDG,1,2,4,1,19,670,2020,02/08/1993,"(84.314, 66.284, 45.821)",1958,46,193,2823
25181,25214,1,1NDP,1,2,7,4,6,1174,2020,29/11/1993,"(4.915, -20.498, 19.951)",4011,23,213,510
25182,25215,1,1PPK,1,3,4,23,20,1679,2020,20/01/1994,"(20.703, 8.213, 20.824)",1741,24,96,2245
25183,25216,1,1PPI,1,3,2,1,1,1579,2020,22/02/1994,"(-2.032, 44.218, 8.276)",105,44,178,1347
25184,25217,1,2ACU,1,1,1,1,21,1752,2020,15/04/1994,"(21.448, 26.719, 71.525)",4223,29,191,59
25185,25218,1,2ACR,1,1,1,1,21,1693,2020,15/04/1994,"(22.239, 26.964, 72.95)",4223,29,191,59
25186,25219,1,2ACS,1,1,1,1,21,1820,2020,15/04/1994,"(20.257, 26.325, 69.201)",4223,29,191,59
25187,25220,1,2ACQ,1,1,1,1,21,1808,2020,15/04/1994,"(20.306, 25.943, 67.792)",4223,29,191,59
25188,25221,1,1NDC,1,2,7,4,6,2634,2020,27/04/1994,"(-0.0, -0.0, 0.0)",4011,23,213,510
25189,25222,1,1CEL,1,3,2,1,91,2109,2020,17/05/1994,"(24.331, 57.911, 64.486)",719,44,178,2354
25190,25223,1,1EPP,1,3,4,23,22,1635,2020,27/07/1994,"(3.213, 31.317, 16.644)",1741,24,96,430
25191,25224,1,1EPQ,1,3,4,23,22,1674,2020,27/07/1994,"(4.348, 30.811, 16.643)",1741,24,96,430
25192,25225,1,1EPR,1,3,4,23,22,1651,2020,27/07/1994,"(3.853, 32.014, 16.254)",1741,24,96,430
25193,25226,1,1EPN,1,3,4,23,22,1646,2020,27/07/1994,"(4.014, 30.07, 17.097)",1741,24,96,430
25194,25227,1,1EPO,1,3,4,23,22,1673,2020,27/07/1994,"(35.151, -8.087, -0.063)",1741,24,96,430
25195,25228,1,1CGY,1,2,4,1,19,672,2020,05/08/1994,"(84.259, 66.179, 45.648)",1958,46,193,2823
25196,25229,1,1CGV,1,2,4,1,19,669,2020,05/08/1994,"(84.91, 66.511, 45.502)",1958,46,193,2823
25197,25230,1,1DYR,1,1,5,1,3,1295,2020,14/09/1994,"(26.235, 8.825, -3.493)",1666,15,45,2511
25198,25231,1,1NHK,1,2,7,4,6,2232,2020,09/12/1994,"(31.383, 32.516, 0.285)",4011,23,213,510
25199,25232,1,1DLR,1,1,5,1,3,1185,2020,25/01/1995,"(26.388, 8.501, 8.466)",1666,15,45,2511
25200,25233,1,1DLS,1,1,5,1,3,1186,2020,25/01/1995,"(26.684, 8.595, 8.503)",1666,15,45,2511
25201,25234,1,1LCP,1,3,4,11,1,2318,2020,12/05/1995,"(-1.867, 59.393, 44.731)",1360,24,114,1145
25202,25235,1,1CXE,1,2,4,1,19,806,2020,28/07/1995,"(63.635, 103.173, 10.257)",1958,46,193,2823
25203,25236,1,1QRD,1,1,6,5,2,2760,2020,28/07/1995,"(18.439, 6.415, 28.887)",5130,28,20,1192
25204,25237,1,1CXI,1,2,4,1,19,682,2020,31/07/1995,"(82.321, 64.991, 45.485)",1958,46,193,2823
25205,25238,1,1CXH,1,2,4,1,19,817,2020,31/07/1995,"(63.027, 103.003, 10.24)",1958,46,193,2823
25206,25239,1,1FRB,1,1,1,1,2,1699,2020,08/08/1995,"(86.741, -12.227, 25.766)",4223,29,191,632
25207,25240,1,1LAN,1,3,4,11,1,1818,2020,11/08/1995,"(65.6, 37.874, 30.225)",1360,24,114,1145
25208,25241,1,1CYD,1,1,1,1,184,1737,2020,01/09/1995,"(27.413, 22.882, 6.491)",4312,29,191,1432
25209,25242,1,1NUE,1,2,7,4,6,1215,2020,06/10/1995,"(23.981, 33.795, 32.283)",4011,23,213,510
25210,25243,1,1UBS,1,4,2,1,20,2353,2020,14/12/1995,"(92.1, 17.044, 0.0)",3911,57,267,1990
25211,25244,1,4AAH,1,1,1,99,8,2569,2020,10/03/1996,"(-15.064, 19.213, 14.849)",195,29,105,379
25212,25245,1,1OSE,1,3,2,1,1,1367,2020,20/03/1996,"(41.26, 44.199, 24.24)",105,44,178,1347
25213,25246,1,1PIG,1,3,2,1,1,1354,2020,15/06/1996,"(45.967, 27.367, 57.847)",105,44,178,1347
25214,25247,1,1CWN,1,1,1,1,2,216,2020,30/07/1996,"(-35.058, 31.163, 15.876)",4223,29,191,632
25215,25248,1,3CEL,1,3,2,1,91,1618,2020,24/08/1996,"(21.902, 52.785, 96.333)",719,44,178,2354
25216,25249,1,1KDN,1,2,7,4,6,1131,2020,10/09/1996,"(31.879, 32.245, 10.213)",4011,23,213,510
25217,25250,1,1VDC,1,1,6,4,5,2224,2020,22/09/1996,"(21.567, 68.407, 43.906)",275,28,66,755
25218,25251,1,1BIF,1,3,1,3,46,1944,2020,08/11/1996,"(36.833, 63.797, 65.3)",5358,63,238,433
25219,25252,1,2TSY,1,4,2,1,20,1965,2020,03/01/1997,"(50.721, 28.855, 12.855)",3911,57,267,1990
25220,25253,1,2TRS,1,4,2,1,20,2135,2020,07/01/1997,"(50.953, 26.726, 13.598)",3911,57,267,1990
25221,25254,1,2TYS,1,4,2,1,20,2601,2020,08/01/1997,"(92.9, 15.202, 0.0)",3911,57,267,1990
25222,25255,1,1AE4,1,1,1,1,2,238,2020,05/03/1997,"(-35.74, 31.489, 8.778)",4223,29,191,632
25223,25256,1,1UAG,1,6,3,2,9,1717,2020,13/03/1997,"(46.462, -0.84, 16.104)",1872,36,92,1976
25224,25257,1,1AFS,1,1,1,1,50,1756,2020,13/03/1997,"(-31.957, 18.248, -5.49)",4223,29,191,99
25225,25258,1,2OVW,1,3,2,1,4,2139,2020,04/04/1997,"(45.481, 68.184, 29.01)",719,44,178,2414
25226,25259,1,1LWX,1,2,7,4,6,1179,2020,30/04/1997,"(33.098, 32.904, 10.023)",4011,23,213,510
25227,25260,1,1AI9,1,1,5,1,3,1222,2020,01/05/1997,"(28.207, -7.139, 12.843)",1666,15,45,2511
25228,25261,1,1BDB,1,1,-,-,-,2796,2020,10/05/1997,"(39.6, 68.589, 0.0)",4354,35,245,1479
25229,25262,1,1TIP,1,3,1,3,46,1722,2020,28/05/1997,"(10.258, 11.505, 24.854)",5358,63,238,433
25230,25263,1,1AOE,1,1,5,1,3,1323,2020,02/07/1997,"(28.928, -6.303, 10.946)",1666,15,45,2511
25231,25264,1,1FMO,1,2,7,11,11,1838,2020,08/07/1997,"(7.61, 9.611, 3.695)",4624,23,75,3020
25232,25265,1,1DAJ,1,1,5,1,3,1237,2020,29/07/1997,"(15.487, 9.405, 23.475)",1666,15,45,2511
25233,25266,1,1OHK,1,1,5,1,3,1190,2020,17/09/1997,"(-6.59, 4.717, 36.85)",1666,15,45,2511
25234,25267,1,1OHJ,1,1,5,1,3,1290,2020,17/09/1997,"(20.012, 26.531, 14.497)",1666,15,45,2511
25235,25268,1,1JFH,1,3,2,1,1,1360,2020,19/09/1997,"(16.589, 60.62, 13.916)",105,44,178,1347
25236,25269,1,7CEL,1,3,2,1,91,1239,2020,24/09/1997,"(38.696, 58.787, 68.337)",719,44,178,2354
25237,25270,1,5CEL,1,3,2,1,91,1238,2020,24/09/1997,"(38.552, 57.794, 67.712)",719,44,178,2354
25238,25271,1,6CEL,1,3,2,1,91,1229,2020,24/09/1997,"(38.454, 57.807, 67.7)",719,44,178,2354
25239,25272,1,1LOX,1,1,13,11,33,2026,2020,06/10/1997,"(-27.893, 151.75, 56.942)",1817,72,207,2339
25240,25273,1,4AIG,1,3,4,24,46,1751,2020,16/10/1997,"(18.846, 10.881, 48.45)",1980,24,265,2023
25241,25274,1,1HFQ,1,1,5,1,3,1167,2020,04/11/1997,"(26.688, 8.588, 8.524)",1666,15,45,2511
25242,25275,1,1HFP,1,1,5,1,3,1166,2020,04/11/1997,"(26.435, 8.466, 8.535)",1666,15,45,2511
25243,25276,1,1HFR,1,1,5,1,3,1174,2020,04/11/1997,"(26.343, 8.508, 8.522)",1666,15,45,2511
25244,25277,1,1AZ1,1,1,1,1,21,1719,2020,24/11/1997,"(21.816, 26.323, 71.35)",4223,29,191,59
25245,25278,1,3CGT,1,2,4,1,19,1307,2020,22/01/1998,"(59.272, 15.818, 4.699)",1958,46,193,2823
25246,25279,1,2WEA,1,3,4,23,20,1984,2020,03/02/1998,"(34.466, 9.598, 29.246)",1741,24,96,2245
25247,25280,1,2WED,1,3,4,23,20,1928,2020,03/02/1998,"(34.271, 9.668, 29.89)",1741,24,96,2245
25248,25281,1,2WEB,1,3,4,23,20,1944,2020,03/02/1998,"(34.296, 9.406, 29.801)",1741,24,96,2245
25249,25282,1,2WEC,1,3,4,23,20,1922,2020,03/02/1998,"(34.213, 7.817, 29.617)",1741,24,96,2245
25250,25283,1,1A5B,1,4,2,1,20,1579,2020,12/02/1998,"(91.3, 27.233, 0.0)",3911,57,267,1990
25251,25284,1,1A5S,1,4,2,1,20,2159,2020,17/02/1998,"(49.956, 27.095, 13.446)",3911,57,267,1990
25252,25285,1,1A50,1,4,2,1,20,1613,2020,18/02/1998,"(91.35, 27.12, -0.0)",3911,57,267,1990
25253,25286,1,1A8U,1,1,11,1,10,1433,2020,26/03/1998,"(25.956, 55.182, 16.867)",2563,73,90,472
25254,25287,1,1A8S,1,1,11,1,10,1789,2020,27/03/1998,"(18.345, 83.367, 61.02)",2563,73,90,472
25255,25288,1,1A80,1,1,1,1,-,1558,2020,31/03/1998,"(12.265, 0.302, 14.554)",4223,29,191,2115
25256,25289,1,1A9P,1,2,4,2,1,2499,2020,10/04/1998,"(28.315, 75.415, 65.885)",3067,46,272,734
25257,25290,1,1A9Q,1,2,4,2,1,2364,2020,10/04/1998,"(29.859, 76.959, 64.341)",3067,46,272,734
25258,25291,1,1A9T,1,2,4,2,1,1987,2020,10/04/1998,"(18.922, 89.669, 75.123)",3067,46,272,734
25259,25292,1,1A9R,1,2,4,2,1,2382,2020,10/04/1998,"(29.894, 76.994, 64.306)",3067,46,272,734
25260,25293,1,1A9S,1,2,4,2,1,2508,2020,10/04/1998,"(28.357, 75.457, 65.843)",3067,46,272,734
25261,25294,1,1CBF,1,2,1,1,133,2319,2020,01/05/1998,"(-17.496, 30.304, 72.934)",3980,50,269,1780
25262,25295,1,2CXG,1,2,4,1,19,1592,2020,08/05/1998,"(51.613, 92.692, 45.376)",1958,46,193,2823
25263,25296,1,1BEU,1,4,2,1,20,2100,2020,18/05/1998,"(49.734, 27.386, 13.464)",3911,57,267,1990
25264,25297,1,1BE4,1,2,7,4,6,1255,2020,19/05/1998,"(45.559, 53.778, 15.467)",4011,23,213,510
25265,25298,1,2BEF,1,2,7,4,6,1357,2020,26/05/1998,"(22.547, 12.32, 65.63)",4011,23,213,510
25266,25299,1,5CGT,1,2,4,1,19,1917,2020,06/06/1998,"(59.814, 16.233, 11.189)",1958,46,193,2823
25267,25300,1,1BHN,1,2,7,4,6,1218,2020,10/06/1998,"(33.17, -18.403, 37.83)",4011,23,213,510
25268,25301,1,1BOZ,1,1,5,1,3,1180,2020,06/08/1998,"(26.237, 8.456, 8.571)",1666,15,45,2511
25269,25302,1,1BQ6,1,2,3,1,74,2262,2020,21/08/1998,"(25.06, 43.405, 65.303)",2207,51,54,762
25270,25303,1,8CGT,1,2,4,1,19,1307,2020,27/09/1998,"(60.14, 16.918, 4.48)",1958,46,193,2823
25271,25304,1,9CGT,1,2,4,1,19,1788,2020,27/09/1998,"(61.05, 16.991, 9.836)",1958,46,193,2823
25272,25305,1,1BXQ,1,3,4,23,20,1712,2020,07/10/1998,"(20.737, 9.109, 21.555)",1741,24,96,2245
25273,25306,1,2BIF,1,3,1,3,46,2020,2020,26/10/1998,"(84.298, -26.688, -20.937)",5358,63,238,433
25274,25307,1,1DCN,1,4,3,2,1,2288,2020,29/10/1998,"(37.999, 52.141, 100.575)",5148,53,35,117
25275,25308,1,1B1C,1,1,6,2,4,818,2020,19/11/1998,"(29.868, 6.549, 12.483)",3788,28,156,2104
25276,25309,1,1B3Y,1,3,2,1,8,1442,2020,15/12/1998,"(75.272, 37.599, 26.662)",2708,44,178,2280
25277,25310,1,1B3Z,1,3,2,1,8,1249,2020,15/12/1998,"(73.675, 36.105, 26.641)",2708,44,178,2280
25278,25311,1,1B30,1,3,2,1,8,1900,2020,15/12/1998,"(78.859, 42.897, 23.94)",2708,44,178,2280
25279,25312,1,1B3V,1,3,2,1,8,1174,2020,15/12/1998,"(81.895, 45.299, 13.285)",2708,44,178,2280
25280,25313,1,1B3X,1,3,2,1,8,1880,2020,15/12/1998,"(79.314, 43.113, 23.908)",2708,44,178,2280
25281,25314,1,1B4S,1,2,7,4,6,1149,2020,28/12/1998,"(31.209, 32.368, 10.045)",4011,23,213,510
25282,25315,1,1B74,1,5,1,1,3,1946,2020,27/01/1999,"(19.205, 30.58, 15.416)",4920,79,176,1160
25283,25316,1,2UAG,1,6,3,2,9,1956,2020,23/02/1999,"(30.969, -10.035, 20.341)",1872,36,92,1976
25284,25317,1,1CXK,1,2,4,1,19,1581,2020,24/02/1999,"(49.34, 91.648, 46.053)",1958,46,193,2823
25285,25318,1,3UAG,1,6,3,2,9,1717,2020,24/02/1999,"(46.055, -0.681, 16.098)",1872,36,92,1976
25286,25319,1,1PYM,1,5,4,2,9,2329,2020,25/02/1999,"(36.954, 104.044, 82.093)",4363,65,91,1465
25287,25320,1,1CD2,1,1,5,1,3,1236,2020,05/03/1999,"(15.616, 9.149, 23.563)",1666,15,45,2511
25288,25321,1,4UAG,1,6,3,2,9,1706,2020,09/03/1999,"(45.763, -0.933, 15.648)",1872,36,92,1976
25289,25322,1,2CD2,1,1,5,1,3,1241,2020,15/03/1999,"(15.529, 9.28, 23.491)",1666,15,45,2511
25290,25323,1,3CD2,1,1,5,1,3,1217,2020,16/03/1999,"(15.607, 9.593, 23.33)",1666,15,45,2511
25291,25324,1,4CD2,1,1,5,1,3,1377,2020,18/03/1999,"(8.752, 53.584, 33.55)",1666,15,45,2511
25292,25325,1,1CGK,1,2,3,1,74,2496,2020,25/03/1999,"(26.546, 45.979, 65.186)",2207,51,54,762
25293,25326,1,1CGZ,1,2,3,1,74,2454,2020,26/03/1999,"(26.601, 46.075, 65.359)",2207,51,54,762
25294,25327,1,3MAT,1,3,4,11,18,1715,2020,29/03/1999,"(-9.423, 0.338, 14.952)",1976,24,114,3040
25295,25328,1,1CHW,1,2,3,1,74,2457,2020,30/03/1999,"(24.319, 3.979, 77.781)",2207,51,54,762
25296,25329,1,1CML,1,2,3,1,74,2360,2020,30/03/1999,"(24.871, 43.077, 65.228)",2207,51,54,762
25297,25330,1,1QBG,1,1,6,5,2,1629,2020,20/04/1999,"(-3.195, -17.849, -4.238)",5130,28,20,1192
25298,25331,1,1QBQ,1,2,5,1,58,2570,2020,27/04/1999,"(192.879, 124.328, 31.634)",2025,54,159,2382
25299,25332,1,1CL0,1,1,6,4,5,2286,2020,04/05/1999,"(19.502, 33.779, 0.0)",275,28,66,755
25300,25333,1,3BIF,1,3,1,3,46,1059,2020,05/05/1999,"(-19.992, -58.744, 89.686)",5358,63,238,433
25301,25334,1,1QHO,1,3,2,1,133,851,2020,25/05/1999,"(36.76, 71.412, 69.259)",1958,44,178,419
25302,25335,1,1QHP,1,3,2,1,133,2272,2020,25/05/1999,"(33.914, 71.088, 27.028)",1958,44,178,419
25303,25336,1,1CPU,1,3,2,1,1,1396,2020,07/06/1999,"(5.756, 19.426, 64.966)",105,44,178,1347
25304,25337,1,3CPU,1,3,2,1,1,1381,2020,08/06/1999,"(13.82, 17.165, 1.812)",105,44,178,1347
25305,25338,1,1QR6,1,1,1,1,40,1699,2020,18/06/1999,"(-13.794, 23.971, 3.85)",2143,29,191,894
25306,25339,1,1QJD,1,1,3,99,1,2374,2020,23/06/1999,"(27.402, 33.154, 63.3)",1713,68,200,286
25307,25340,1,1C24,1,3,4,11,18,1711,2020,22/07/1999,"(21.163, -13.739, 8.475)",1976,24,114,3040
25308,25341,1,1C21,1,3,4,11,18,1678,2020,22/07/1999,"(21.697, -13.983, 8.517)",1976,24,114,3040
25309,25342,1,1C22,1,3,4,11,18,1613,2020,22/07/1999,"(22.696, -14.012, 8.79)",1976,24,114,3040
25310,25343,1,1C23,1,3,4,11,18,1693,2020,22/07/1999,"(21.54, -13.89, 8.472)",1976,24,114,3040
25311,25344,1,1C27,1,3,4,11,18,1691,2020,22/07/1999,"(21.576, -13.663, 8.345)",1976,24,114,3040
25312,25345,1,1C29,1,4,2,1,20,1593,2020,23/07/1999,"(91.145, 26.999, 0.0)",3911,57,267,1990
25313,25346,1,1C3X,1,2,-,-,-,1695,2020,29/07/1999,"(24.163, 6.307, 11.721)",3067,5,78,2580
25314,25347,1,1C8V,1,4,2,1,20,1543,2020,30/07/1999,"(91.9, 27.106, -0.0)",3911,57,267,1990
25315,25348,1,1C9D,1,4,2,1,20,1545,2020,02/08/1999,"(92.11, 27.234, -0.0)",3911,57,267,1990
25316,25349,1,1C9W,1,1,1,1,2,1705,2020,03/08/1999,"(-17.302, 48.089, 21.371)",4223,29,191,632
25317,25350,1,1CW2,1,4,2,1,20,1549,2020,25/08/1999,"(91.67, 27.225, 0.0)",3911,57,267,1990
25318,25351,1,1QLB,1,1,3,99,1,2533,2020,25/08/1999,"(10.907, 42.038, 14.227)",736,68,200,286
25319,25352,1,1CX9,1,4,2,1,20,1575,2020,29/08/1999,"(91.325, 27.133, 0.0)",3911,57,267,1990
25320,25353,1,1D3C,1,2,4,1,19,1253,2020,29/09/1999,"(49.067, 94.727, 47.598)",1958,46,193,2823
25321,25354,1,1D3H,1,1,3,5,2,2108,2020,29/09/1999,"(41.803, 37.103, 5.767)",3292,68,211,1363
25322,25355,1,1D3G,1,1,3,5,2,2080,2020,29/09/1999,"(41.923, 37.283, 5.631)",3292,68,211,1363
25323,25356,1,1D4A,1,1,6,5,2,1652,2020,01/10/1999,"(16.428, -10.041, -2.772)",5130,28,20,1192
25324,25357,1,1D4D,1,1,3,99,1,2327,2020,03/10/1999,"(2.974, 42.045, 15.724)",1713,68,200,286
25325,25358,1,1D6H,1,2,3,1,74,2154,2020,13/10/1999,"(24.74, 42.85, 65.207)",2207,51,54,762
25326,25359,1,1D6S,1,4,2,99,8,2142,2020,15/10/1999,"(35.908, 26.833, 10.869)",1615,57,26,517
25327,25360,1,1D7A,1,4,1,1,21,1826,2020,16/10/1999,"(10.786, 15.658, 54.061)",1806,34,94,185
25328,25361,1,1D8D,1,2,5,1,58,2628,2020,22/10/1999,"(105.039, 25.218, 32.411)",2025,54,159,2382
25329,25362,1,1QO8,1,1,3,99,1,2309,2020,04/11/1999,"(37.835, 69.174, 20.899)",1713,68,200,286
25330,25363,1,1QOP,1,4,2,1,20,1627,2020,15/11/1999,"(91.1, 27.178, 0.0)",3911,57,267,1990
25331,25364,1,1QOQ,1,4,2,1,20,1607,2020,15/11/1999,"(91.371, 27.284, 0.0)",3911,57,267,1990
25332,25365,1,1DLT,1,1,13,11,1,1823,2020,12/12/1999,"(-15.708, 81.115, 111.389)",3955,72,207,1141
25333,25366,1,1DMH,1,1,13,11,1,1791,2020,14/12/1999,"(-16.137, 80.918, 111.173)",3955,72,207,1141
25334,25367,1,1DO8,1,1,1,1,40,2221,2020,19/12/1999,"(16.428, 23.644, 37.145)",2143,29,191,894
25335,25368,1,1DXO,1,1,6,5,2,1653,2020,12/01/2000,"(-41.302, -60.07, -40.371)",5130,28,20,1192
25336,25369,1,1DTU,1,2,4,1,19,1603,2020,13/01/2000,"(51.635, 92.011, 45.237)",1958,46,193,2823
25337,25370,1,1DY4,1,3,2,1,91,2142,2020,26/01/2000,"(25.056, 56.169, 89.64)",719,44,178,2354
25338,25371,1,1EE0,1,2,3,1,74,1444,2020,28/01/2000,"(29.297, 0.868, 54.833)",2207,51,54,762
25339,25372,1,1EEH,1,6,3,2,9,1517,2020,31/01/2000,"(28.053, 2.558, 28.604)",1872,36,92,1976
25340,25373,1,1EGH,1,4,2,3,3,1686,2020,15/02/2000,"(85.16, -13.634, 66.155)",291,57,181,2108
25341,25374,1,1EKO,1,1,1,1,21,1690,2020,09/03/2000,"(63.813, 32.102, 90.457)",4223,29,191,59
25342,25375,1,1EL3,1,1,1,1,21,1695,2020,13/03/2000,"(19.552, -8.718, 21.786)",4223,29,191,59
