enzyme_name,centers,plddt_res,plddt_atom,representative,enzyme_class,mainclass,subclass,subsubclass,designation,uniq_designation,uniq_fold,hierarchical
AF_Q9M9E0,"(27.357, 1.9878, -29.0985)",85.79134146341462,85.9036093871218,O04534,2.7.11.1,2,7,11,1,1648,705,1
AF_Q5P9K5,"(-3.2905, 3.5452, 4.9597)",91.33495169082126,91.43760536996568,Q5E424,6.1.1.1,6,1,1,1,3234,46,3
AF_Q700S9,"(10.6259, 10.5251, 1.8703)",95.30357072205736,95.52989584672753,B6QHA9,3.2.1.23,3,2,1,23,2114,2760,53
AF_A6WY76,"(4.3535, 4.2249, 5.3294)",90.061387283237,89.86404682274248,B1AJ89,3.6.4.12,3,6,4,12,2641,2,0
AF_B2A610,"(-2.1864, 11.4334, 11.6046)",80.76063182527301,80.99565408085431,A7Z368,3.6.4.12,3,6,4,12,2641,2418,0
AF_Q04899,"(-4.1515, -7.0046, 11.5662)",74.0129711751663,74.00295535469733,O35831,2.7.11.22,2,7,11,22,1660,2534,35
AF_Q2J9A9,"(1.7101, 4.9467, 11.0674)",90.92802816901408,91.41982989064395,A0LDT4,3.4.21.92,3,4,21,92,2314,189,11
AF_P9WI75,"(-6.0251, 0.9846, -11.8024)",80.96768907563025,82.03960685200785,Q7TZN1,2.7.11.1,2,7,11,1,1648,7642,1
AF_O01510,"(-2.8974, -27.4049, -0.9047)",74.48198966408269,74.720072894892,Q61CW2,2.7.11.1,2,7,11,1,1648,2598,1
AF_Q5HN96,"(-12.0836, 5.6227, 8.0194)",87.21424615384615,88.31430973797418,Q92BR2,5.2.1.8,5,2,1,8,3108,1851,9
AF_B6JPT1,"(11.3233, -0.9359, -10.7963)",94.58520958083832,94.63677466863037,Q03Z44,6.1.1.6,6,1,1,6,3256,260,15
AF_Q9STF0,"(-3.1341, -10.3904, 5.2714)",85.83557863501484,85.94852361472667,Q9STF0,2.7.11.1,2,7,11,1,1648,8614,1
AF_Q810W7,"(0.0095, 2.0422, -17.2381)",54.095108280254784,55.02862235147487,Q3U214,2.7.11.1,2,7,11,1,1648,1500,1
AF_Q21HI2,"(-2.8145, -16.8213, -6.8737)",96.048357771261,95.88098834873443,Q1H149,2.3.1.191,2,3,1,191,1150,1894,48
AF_O83650,"(-13.1061, -3.4525, 7.6995)",94.03424242424242,94.4126070763501,O57963,6.1.1.6,6,1,1,6,3256,822,15
AF_Q3ABU4,"(-9.1601, 7.4561, -2.3051)",92.73540145985402,92.6662188449848,Q9PGX7,6.1.1.1,6,1,1,1,3234,1752,3
AF_Q9M876,"(-8.0114, -1.6534, 0.1069)",82.61332681017613,82.90989713998997,Q5E424,6.1.1.1,6,1,1,1,3234,46,3
AF_A9KF61,"(-4.6094, 0.21, -11.283)",97.72799242424244,97.7863847583643,Q6QGJ5,2.1.1.45,2,1,1,45,1044,547,26
AF_Q68VS2,"(-50.3546, -12.4266, 5.6683)",90.31466367713004,90.4094184436444,Q2W3H8,5.2.1.8,5,2,1,8,3108,1148,9
AF_Q39192,"(-3.3922, -1.1616, -12.3142)",76.98709944751381,77.42510726643599,Q7XKA8,2.7.11.1,2,7,11,1,1648,1079,1
AF_P18433,"(-2.2066, -0.407, -3.4141)",81.5763216957606,82.5647491376607,P18052,3.1.3.48,3,1,3,48,1978,3299,30
AF_Q6L6Q6,"(2.4342, -5.4689, 3.1355)",93.08116788321168,93.12173258003766,Q6L6Q5,3.2.1.17,3,2,1,17,2093,6002,10
AF_Q59509,"(4.614, -5.3654, 5.9641)",97.82498007968128,97.69107433808554,P50614,3.4.11.18,3,4,11,18,2203,2212,41
AF_P31750,"(-15.8815, 9.2956, -4.085)",81.39764583333333,82.0390918367347,P54644,2.7.11.1,2,7,11,1,1648,3366,1
AF_Q1RFU0,"(2.1689, -2.0763, 6.7395)",96.00954415954412,95.95285045045046,A2RNH9,2.7.7.7,2,7,7,7,1763,28,2
AF_P37879,"(3.762, 1.2503, -14.5126)",90.59386934673364,91.25792041884816,Q03Z44,6.1.1.6,6,1,1,6,3256,260,15
AF_Q9Y6F7,"(0.0612, 11.6088, -12.9479)",71.05475046210721,71.30427965102571,Q9WTK2,2.3.1.48,2,3,1,48,1211,3111,18
AF_Q6BUX2,"(-1.0434, 12.0158, -7.3501)",95.16038732394368,95.1432404494382,P0CP14,1.6.2.2,1,6,2,2,801,2259,51
AF_Q0E2Z7,"(-1.9009, -4.1019, -4.4507)",80.79110074626865,80.94201114611097,Q0E2Z7,3.6.4.13,3,6,4,13,2642,6174,6
AF_Q9PJK1,"(-5.4313, 7.3928, -10.7267)",84.50897119341563,85.00118336886993,P26623,5.2.1.8,5,2,1,8,3108,4700,9
AF_A0A0R0HPY5,"(-0.3168, 7.7142, 1.1177)",86.72942915392457,86.81952168785219,P47735,2.7.11.1,2,7,11,1,1648,1013,1
AF_A4FBA7,"(-6.719, 2.4678, -11.223)",89.06565000000002,89.74884776536312,Q7MA70,3.6.4.12,3,6,4,12,2641,15,0
AF_Q6KZW2,"(-3.4609, 8.2187, 0.8739)",94.6295058139535,94.5133675338952,A2RNH9,2.7.7.7,2,7,7,7,1763,28,2
AF_Q62762,"(-8.8288, 4.1295, 8.4862)",79.31477108433734,80.41235767511178,Q9CAI5,2.7.11.1,2,7,11,1,1648,2607,1
AF_Q2RR29,"(-2.3939, 6.5036, -9.7326)",90.24970542635658,90.3557807933194,Q5WF63,2.2.1.7,2,2,1,7,1104,311,17
AF_P08679,"(-8.4107, -0.1802, -1.9441)",94.40023913043478,94.46697411894272,Q553V1,2.3.3.16,2,3,3,16,1262,1979,50
AF_Q60629,"(-20.6613, 15.7405, -5.0778)",77.28359589041096,78.18435038212816,P21709,2.7.10.1,2,7,10,1,1646,90,4
AF_P51567,"(4.2986, 2.551, -8.6286)",83.171943793911,83.77657093624354,P51566,2.7.12.1,2,7,12,1,1670,6480,13
AF_O75417,"(-1.1679, 17.4462, -5.588)",59.13446718146719,59.48626740124945,O75417,2.7.7.7,2,7,7,7,1763,10716,2
AF_Q8VL13,"(-23.3296, -5.4671, 5.7551)",89.0737236084453,89.19375000000001,Q6L8J9,2.7.11.1,2,7,11,1,1648,853,1
AF_Q21776,"(-6.9676, 3.0778, 3.3392)",62.48550151975684,63.22330448065173,Q21776,2.7.11.1,2,7,11,1,1648,11210,1
AF_Q5RKI1,"(-10.5125, 7.7493, -3.2963)",86.61503685503683,87.18581209702178,Q8SR63,3.6.4.13,3,6,4,13,2642,453,6
AF_Q5R030,"(8.3025, 8.1089, 1.5186)",96.84406451612904,96.89099513489606,P83778,1.1.1.37,1,1,1,37,110,458,21
AF_A7EGG4,"(-3.5308, 5.3693, 2.7054)",75.3153431372549,76.02586776859505,A4RK80,3.6.4.13,3,6,4,13,2642,1845,6
AF_Q8NE63,"(-9.1926, -1.675, 9.4769)",70.00207792207792,71.26214899713467,Q3V016,2.7.11.1,2,7,11,1,1648,7416,1
AF_Q043G6,"(-15.7264, -11.6825, 4.108)",86.38524916943521,86.51146860986547,A7Z368,3.6.4.12,3,6,4,12,2641,2418,0
AF_Q4WIN6,"(-10.8674, 3.1795, -4.1241)",79.85963190184049,80.49626054852321,Q8X0X2,3.6.4.13,3,6,4,13,2642,1947,6
AF_Q1J9C4,"(-1.9807, -6.0591, 0.041)",89.30873737373736,89.75285899935024,Q7MA70,3.6.4.12,3,6,4,12,2641,15,0
AF_P20792,"(-14.3064, 5.5559, 1.0923)",67.58461883408071,68.36017113519681,P20792,2.7.11.30,2,7,11,30,1666,11212,47
AF_Q8K409,"(-1.5214, 0.5363, 0.7228)",95.4871343283582,95.5573358070501,Q8K409,2.7.7.7,2,7,7,7,1763,7524,2
AF_Q7VRH1,"(4.9539, 8.072, -13.11)",92.4457894736842,91.77673158855752,A0LDT4,3.4.21.92,3,4,21,92,2314,189,11
AF_A7GSJ5,"(-6.6025, 4.7686, 2.8214)",91.34274603174605,91.3822181372549,Q5WF63,2.2.1.7,2,2,1,7,1104,311,17
AF_Q8FRX6,"(20.8318, -11.5434, -1.4532)",87.36067101584342,87.56583853211009,Q0A9G3,2.7.7.7,2,7,7,7,1763,1068,2
AF_P0A0H7,"(12.5216, -4.5654, -9.866)",81.11220125786164,80.78396825396824,C1L1G4,2.7.11.1,2,7,11,1,1648,161,1
AF_B8NJF4,"(7.8111, 12.626, -13.16)",92.92091755319149,93.62016826071554,B0XPB8,3.2.1.21,3,2,1,21,2112,211,12
AF_Q869P0,"(-4.328, 1.0883, 9.8514)",64.83305066079295,64.7919842133914,Q869P0,3.6.4.13,3,6,4,13,2642,11215,6
AF_A0A178VE74,"(3.3774, 0.1018, 9.5719)",85.44364640883977,85.23896200814112,Q9SVY5,2.7.11.1,2,7,11,1,1648,7445,1
AF_C1A1N9,"(34.8713, -14.02, -1.215)",89.4490590809628,89.6527011494253,Q8G5Q7,5.2.1.8,5,2,1,8,3108,879,9
AF_Q8BW70,"(-33.2349, -8.5493, 12.6007)",75.85635316698655,77.11451949007109,Q9P2H5,3.4.19.12,3,4,19,12,2254,6409,24
AF_Q66DZ7,"(-5.4606, 4.1237, -1.6105)",95.06457386363635,94.87004297994272,A2RNH9,2.7.7.7,2,7,7,7,1763,28,2
AF_Q8QFP8,"(-2.2661, 6.7068, 3.3894)",74.18238670694865,74.7909303663917,O42565,2.7.11.1,2,7,11,1,1648,3905,1
AF_Q0S2C5,"(3.3645, 5.7746, -11.3103)",95.24760869565216,95.40354201917654,B2V6N2,2.1.1.228,2,1,1,228,989,238,14
AF_Q470E7,"(0.3619, -2.1501, -22.4703)",94.88698895027623,94.88764595103578,Q1H149,2.3.1.191,2,3,1,191,1150,1894,48
AF_Q9ZDD6,"(-3.3036, 1.2534, -2.1759)",76.11867867867868,75.86615208253724,Q1RJQ6,5.2.1.8,5,2,1,8,3108,4314,9
AF_Q7L2E3,"(14.0291, 3.9101, -22.4788)",80.95298994974874,80.98030132625996,Q99PU8,3.6.4.13,3,6,4,13,2642,4695,6
AF_Q325I1,"(0.2465, 6.0467, 7.2804)",91.5848387096774,91.74220117845118,Q5WF63,2.2.1.7,2,2,1,7,1104,311,17
AF_O94921,"(-4.0201, -4.9913, -16.2211)",70.75872068230277,71.15953656576481,Q1RLU9,2.7.11.22,2,7,11,22,1660,3533,35
AF_O44628,"(11.8868, 9.801, -8.4196)",61.46408333333333,62.29309523809524,O44628,3.1.3.48,3,1,3,48,1978,11218,30
AF_Q3K5K9,"(2.4542, -0.4113, 4.1585)",97.92966426858511,97.9343602800764,Q03Y25,2.1.2.1,2,1,2,1,1075,138,7
AF_Q5ZJF6,"(0.8652, 9.8511, -3.942)",70.54588571428572,71.0092302229797,Q54Q94,3.6.4.13,3,6,4,13,2642,2826,6
AF_Q94G00,"(2.7297, -8.0255, -2.6787)",91.76826446280992,92.21900755124057,Q9LEK8,5.2.1.8,5,2,1,8,3108,4125,9
AF_O88696,"(10.5767, -1.4846, -6.6704)",84.19860294117647,84.33132247244849,O88696,3.4.21.92,3,4,21,92,2314,4723,11
AF_Q9UUE6,"(4.787, 0.6264, -14.8101)",90.43788494077836,90.98962033326303,Q03Z44,6.1.1.6,6,1,1,6,3256,260,15
AF_Q15QB3,"(-0.7295, 4.4389, -6.249)",88.81287703016243,88.88787441037735,Q0AC82,5.2.1.8,5,2,1,8,3108,376,9
AF_P0AE20,"(-1.557, 9.1131, -2.6373)",97.90928030303031,97.87077485380117,P50614,3.4.11.18,3,4,11,18,2203,2212,41
AF_Q9SR87,"(18.932, 5.6386, -21.3339)",82.20835497835498,82.57947368421053,O04534,2.7.11.1,2,7,11,1,1648,705,1
AF_B1MZM3,"(-18.469, -0.5057, 28.9687)",89.1295388556789,89.2694794344473,Q38X70,3.6.4.12,3,6,4,12,2641,3317,0
AF_A8G2R8,"(-1.0033, 7.8419, 1.0326)",97.28718676122932,97.27489381348109,Q03Y25,2.1.2.1,2,1,2,1,1075,138,7
AF_Q2UGZ7,"(-2.7558, 4.4134, 3.5646)",64.98415417558886,65.96832614442744,A2QIL5,2.7.11.1,2,7,11,1,1648,1716,1
AF_Q5HPS7,"(12.6176, 7.7607, -14.6745)",89.8226147426982,89.86587665736218,P63983,2.7.7.7,2,7,7,7,1763,2751,2
AF_Q9KTG1,"(-0.9535, -2.878, 1.2599)",97.86771634615386,97.87865872767156,Q03Y25,2.1.2.1,2,1,2,1,1075,138,7
AF_B0VT89,"(2.7656, -6.3733, -2.1501)",92.42314371257484,92.38693766937668,B1AJ89,3.6.4.12,3,6,4,12,2641,2,0
AF_A5A6I3,"(13.4439, -0.7658, -19.5511)",73.28202216066482,75.36378378378379,A5A6I3,3.4.19.12,3,4,19,12,2254,2543,24
AF_Q42438,"(1.1647, -3.2389, -7.9952)",77.18253283302064,77.75667300380229,A0A5K1K8H0,2.7.11.1,2,7,11,1,1648,3136,1
AF_Q97RM4,"(0.9798, 5.4669, -9.6064)",95.42460251046025,95.51415424164524,B2V6N2,2.1.1.228,2,1,1,228,989,238,14
AF_Q9V813,"(2.8894, 1.9817, -10.7856)",91.63501730103806,91.95449107142856,A1RXU2,2.4.2.28,2,4,2,28,1379,902,32
AF_Q8Y511,"(14.6539, 17.7155, -0.8572)",87.71865587044535,87.83612710429325,A7Z368,3.6.4.12,3,6,4,12,2641,2418,0
AF_Q7VMH2,"(4.9513, 2.8567, -7.8753)",97.4777738515901,97.48089995631278,Q4QM04,2.1.1.45,2,1,1,45,1044,3009,26
AF_Q74ZC1,"(-4.3515, 3.0096, 10.1271)",77.01082352941177,77.25475330673946,Q4P7M1,3.6.4.13,3,6,4,13,2642,1294,6
AF_Q75Q66,"(9.1918, 6.6629, -3.7465)",88.35268907563024,88.56039668851328,O44408,2.7.11.24,2,7,11,24,1663,742,28
AF_B8D803,"(-18.5623, 2.4109, -13.8578)",84.36920814479639,84.50833157059758,Q8K991,5.2.1.8,5,2,1,8,3108,8732,9
AF_Q3JCM3,"(-4.5687, 7.0855, 2.3607)",90.58995085995086,90.67813038130382,Q9PGX7,6.1.1.1,6,1,1,1,3234,1752,3
AF_Q6ME32,"(7.9447, 2.0373, -7.415)",92.88043689320388,92.72296973518286,A0LDT4,3.4.21.92,3,4,21,92,2314,189,11
AF_Q30YL7,"(-4.3219, -2.5229, 0.9297)",97.82143203883496,97.77176035978157,Q03Y25,2.1.2.1,2,1,2,1,1075,138,7
AF_B0V710,"(6.1901, -1.6308, -2.8374)",94.27406593406592,94.42262729124236,Q5WF63,2.2.1.7,2,2,1,7,1104,311,17
AF_A5DAC8,"(-3.3149, 4.4131, -3.9536)",82.27046816479402,82.20125954198473,Q6YS30,3.6.4.13,3,6,4,13,2642,1678,6
AF_A6TVN9,"(-26.2104, -4.1491, 28.5348)",88.77221932114882,88.8913765438615,B8I2Y3,3.6.4.12,3,6,4,12,2641,2438,0
AF_Q60DY1,"(-3.1739, 7.8547, -4.616)",91.64433852140078,91.87388875335448,Q7XKV5,3.2.1.21,3,2,1,21,2112,351,12
AF_Q2NS25,"(3.7296, 6.1939, 3.6474)",97.85419664268584,97.87628643058602,Q03Y25,2.1.2.1,2,1,2,1,1075,138,7
AF_P21622,"(-17.5925, 6.4937, -3.3447)",94.85791411042943,94.80471191791636,Q02140,2.2.1.6,2,2,1,6,1103,6835,40
AF_Q63117,"(-11.2216, 0.9706, 8.9538)",79.13389795918367,78.47242233009709,P49760,2.7.12.1,2,7,12,1,1670,5553,13
AF_B4U395,"(-11.4653, -11.3084, 16.6822)",94.88757201646092,95.05280853224988,B2V6N2,2.1.1.228,2,1,1,228,989,238,14
AF_B6QLF0,"(-0.9788, 8.7498, -10.8099)",94.76056491575818,94.88888271682868,B6QHA9,3.2.1.23,3,2,1,23,2114,2760,53
AF_A3CQI2,"(13.0653, 7.2292, -10.3007)",89.9625170998632,90.01604191823357,P63983,2.7.7.7,2,7,7,7,1763,2751,2
AF_Q6M7C6,"(-32.0418, -14.3331, 10.7102)",88.65710900473934,88.79822337533975,Q0A9G3,2.7.7.7,2,7,7,7,1763,1068,2
AF_Q92IG3,"(-1.2216, 2.2584, -2.5561)",95.19372434017596,95.24613644790507,O25511,5.1.3.2,5,1,3,2,3082,4837,55
AF_Q6C842,"(-4.683, 9.4416, 6.2436)",65.69583569405098,64.5160339452719,P23293,2.7.11.22,2,7,11,22,1660,5152,35
AF_B2SM13,"(-0.1894, 12.48, -10.5442)",94.68670033670033,95.21401884473576,A9B4J6,1.13.11.11,1,13,11,11,254,378,19
AF_P36615,"(3.76, 4.3932, -9.5596)",92.6390522875817,92.64406033428456,P36615,2.7.11.22,2,7,11,22,1660,11229,35
AF_Q41014,"(-2.1972, -9.6152, 1.0616)",86.2895225464191,86.51139402082633,Q00598,1.18.1.2,1,18,1,2,532,1695,5
AF_Q54WS5,"(-8.4736, 10.32, -23.1497)",55.92738239403819,56.90050947093403,Q54WS5,2.7.11.1,2,7,11,1,1648,11230,1
AF_Q96V54,"(-11.7056, -14.5501, 1.7454)",70.10137075718015,71.10424826904055,Q4WQI1,3.4.19.12,3,4,19,12,2254,3816,24
AF_Q03141,"(-10.0223, 6.8627, -0.0993)",68.40962815405047,69.44010128291696,Q9P0L2,2.7.11.1,2,7,11,1,1648,1347,1
AF_O32727,"(11.1619, -0.3186, -0.3311)",94.34760273972604,94.25510114335972,A5N217,2.7.11.1,2,7,11,1,1648,2106,1
AF_Q8YJE7,"(2.7154, 3.8626, 7.6634)",96.86571875,96.88907744392722,Q838C9,1.1.1.37,1,1,1,37,110,529,21
AF_B1J011,"(8.6389, 4.161, -2.6837)",92.77917874396137,92.6516091245376,Q7UK67,3.4.21.92,3,4,21,92,2314,1547,11
AF_Q5M1S9,"(37.0534, 10.5293, -6.9248)",91.86747072599532,91.8555663824604,Q5WEN8,5.2.1.8,5,2,1,8,3108,173,9
AF_C0LGP4,"(19.6591, -3.5236, -6.4871)",88.88041584158415,88.78127004490058,Q9FIZ3,2.7.11.1,2,7,11,1,1648,2180,1
AF_O68943,"(-5.3079, 7.273, -3.1169)",93.10848484848484,94.13240896358543,P16857,1.18.6.1,1,18,6,1,536,2601,43
AF_Q2IBC0,"(-32.5557, 4.7992, -1.2291)",79.02881969587254,79.18435997040326,Q2IBF2,2.7.10.1,2,7,10,1,1646,1911,4
AF_B9JDI5,"(2.1868, 4.7666, -8.6552)",92.97860389610388,93.15359096313912,E3HDJ8,2.3.1.31,2,3,1,31,1200,1438,38
AF_Q4ZHV7,"(9.3555, 11.2682, 2.4111)",96.30607745779544,96.4530228063394,B6QHA9,3.2.1.23,3,2,1,23,2114,2760,53
AF_Q91WQ3,"(-6.2832, 5.5054, 0.6187)",90.80931818181818,91.1552030761836,Q29465,6.1.1.1,6,1,1,1,3234,2803,3
AF_Q6AW21,"(5.0793, 10.6181, -2.9152)",96.5247435897436,96.58547153024912,P83778,1.1.1.37,1,1,1,37,110,458,21
AF_A7A1P0,"(-12.8957, 0.6486, -7.9003)",68.35900976290098,68.80667724308127,B5VNQ3,2.7.11.25,2,7,11,25,1664,5521,33
AF_Q48KZ1,"(21.7589, 29.5684, -14.0347)",91.6459862385321,91.71975766423355,B4SLN0,5.2.1.8,5,2,1,8,3108,775,9
AF_Q253I5,"(-3.4511, -13.3182, 7.679)",95.08658163265306,95.11853932584268,A0LDT4,3.4.21.92,3,4,21,92,2314,189,11
AF_Q5AVC7,"(7.149, 3.3046, -20.5927)",76.45348171701114,76.84398124126919,Q0U5F2,3.6.4.12,3,6,4,12,2641,3023,0
AF_P67050,"(7.1102, 3.5181, -5.3279)",97.41831541218636,97.46034767492397,Q5M0S7,2.1.1.45,2,1,1,45,1044,1285,26
AF_Q8IBS5,"(-1.4714, 11.6742, 1.551)",84.96867424242426,85.16177668539325,Q9ZSA3,2.7.11.1,2,7,11,1,1648,2225,1
AF_A0LUB6,"(-8.9006, -1.9877, 1.8081)",93.90704225352114,94.15268606431852,Q5E424,6.1.1.1,6,1,1,1,3234,46,3
AF_Q087X1,"(8.2128, 0.4132, -10.3191)",94.3654,94.39977966950426,Q03Z44,6.1.1.6,6,1,1,6,3256,260,15
AF_Q21HN6,"(2.5864, 3.893, 4.4347)",91.02688953488372,91.0377216144851,B1AJ89,3.6.4.12,3,6,4,12,2641,2,0
AF_Q12039,"(11.7175, 1.1788, -6.6044)",82.0591926345609,82.16574355351466,Q12039,3.6.4.12,3,6,4,12,2641,11238,0
AF_A9KNV9,"(-7.6795, 1.6081, -4.1921)",84.26960591133005,84.56377734877734,Q7MA70,3.6.4.12,3,6,4,12,2641,15,0
AF_Q0C0I5,"(-3.2306, 6.115, -0.0592)",96.61248275862069,96.82661058427654,Q03Y25,2.1.2.1,2,1,2,1,1075,138,7
AF_A1W5A4,"(-1.352, 2.6228, -13.1462)",97.17909747292418,97.3105347593583,Q6QGJ5,2.1.1.45,2,1,1,45,1044,547,26
AF_B2U4P1,"(31.8304, -9.8768, -9.2628)",90.8096296296296,90.84278335301062,B4SLN0,5.2.1.8,5,2,1,8,3108,775,9
AF_Q9RI12,"(-12.1765, -2.0532, -9.1736)",86.8463524590164,87.05560750912566,Q9RI12,2.7.11.1,2,7,11,1,1648,7768,1
AF_O14929,"(-4.5548, -1.6111, 0.6754)",92.78926014319808,92.9628268348624,Q8BY71,2.3.1.48,2,3,1,48,1211,5755,18
AF_Q86PM4,"(12.3883, 3.3956, 5.386)",68.24073529411766,68.47274847560976,P18461,2.7.10.1,2,7,10,1,1646,3090,4
AF_Q03497,"(-9.4437, 9.1372, -8.2332)",57.363407880724175,58.02905226480837,Q5BBL3,2.7.11.1,2,7,11,1,1648,4356,1
AF_Q63WP5,"(2.4246, 11.0598, -8.7997)",90.76104575163396,91.7296299308662,A9B4J6,1.13.11.11,1,13,11,11,254,378,19
AF_A3LWH3,"(-9.3458, 4.9785, 5.4844)",76.5037517053206,76.99121607515657,Q6C835,3.6.4.13,3,6,4,13,2642,7889,6
AF_B2GEY3,"(11.5951, -2.6101, -27.5686)",88.31941365461847,88.63257287963432,Q38X70,3.6.4.12,3,6,4,12,2641,3317,0
AF_P9WI71,"(-13.8871, 4.6519, 3.5976)",81.48819488817891,81.9972913117547,P65733,2.7.11.1,2,7,11,1,1648,6040,1
AF_Q9ZIE4,"(2.8598, 0.17, 3.078)",91.61637583892616,91.93091438816674,P08624,1.18.6.1,1,18,6,1,536,1432,43
AF_Q9UUE4,"(-17.7212, -5.8765, -1.6809)",76.02062500000001,74.91065491183879,Q871A4,5.2.1.8,5,2,1,8,3108,6121,9
AF_A9NBQ9,"(3.9359, 7.8096, -10.3796)",95.30231707317073,95.4254307692308,B2V6N2,2.1.1.228,2,1,1,228,989,238,14
AF_B0R7U1,"(-8.8909, -11.4593, 0.4988)",89.57141732283465,90.11431658422286,Q9HMR7,2.7.7.7,2,7,7,7,1763,8282,2
AF_C0PW17,"(3.6834, 9.4611, -9.0643)",95.12913725490196,95.30299749373432,B2V6N2,2.1.1.228,2,1,1,228,989,238,14
AF_Q9K6G4,"(-1.5208, 6.922, 1.6059)",98.09685230024212,98.10984281672432,Q03Y25,2.1.2.1,2,1,2,1,1075,138,7
AF_P32044,"(-11.1556, -1.3885, 9.6814)",93.10106617647058,93.09724993974451,P73534,2.7.1.40,2,7,1,40,1614,1034,8
AF_A4WRW8,"(0.312, 3.7095, -1.4637)",85.17687500000001,85.44299567634343,Q7MA70,3.6.4.12,3,6,4,12,2641,15,0
AF_A5EMW5,"(-3.4389, 6.2875, -5.5457)",95.47245614035089,95.48575885978428,Q4JCM0,1.18.1.2,1,18,1,2,532,104,5
AF_Q6GAV9,"(3.0347, -7.3734, 0.1531)",87.18322925225965,87.3313181407489,A7Z368,3.6.4.12,3,6,4,12,2641,2418,0
AF_B9K7G3,"(8.1194, 7.1766, -6.6017)",98.01355855855856,97.99851430158289,A1A0H0,5.3.1.5,5,3,1,5,3131,475,22
AF_A3LN91,"(8.5627, 7.8075, -4.2066)",84.23909090909092,84.80906421426266,O44408,2.7.11.24,2,7,11,24,1663,742,28
AF_B4TNT3,"(0.3375, -10.2062, 0.8583)",89.61363420427553,89.84408200180887,Q8SR63,3.6.4.13,3,6,4,13,2642,453,6
AF_Q6MUG2,"(9.64, -0.0231, -10.0052)",95.3571,95.39919618861472,Q03Z44,6.1.1.6,6,1,1,6,3256,260,15
AF_Q7UPG4,"(-5.4181, 8.2508, -1.0947)",85.94808743169398,86.39575640575642,B1AJ89,3.6.4.12,3,6,4,12,2641,2,0
AF_Q1J744,"(3.3742, 4.6877, -7.4619)",96.89043010752688,96.93478317432783,Q5M0S7,2.1.1.45,2,1,1,45,1044,1285,26
AF_Q6GEW0,"(2.8595, 3.0079, -6.4512)",97.87784172661873,97.9089900811542,Q2FWE3,3.1.3.48,3,1,3,48,1978,4000,30
AF_C3LNM6,"(-4.3962, 2.1832, 8.5118)",94.95995,94.92938749194067,A0LDT4,3.4.21.92,3,4,21,92,2314,189,11
AF_A7KAL2,"(-3.0336, 10.6506, -3.2743)",65.7958125,66.90052309782608,Q8TFN2,2.7.11.1,2,7,11,1,1648,2397,1
AF_Q1RHZ9,"(1.524, 1.9752, 4.2237)",91.08561403508772,91.0036037037037,B1AJ89,3.6.4.12,3,6,4,12,2641,2,0
AF_Q66DT5,"(29.8269, -8.6517, -7.5744)",89.74048387096774,89.88363126843659,B4SLN0,5.2.1.8,5,2,1,8,3108,775,9
AF_B2UL12,"(5.7253, -10.3031, -0.6083)",94.70241610738256,94.9459684733319,Q8A2Z5,3.2.1.22,3,2,1,22,2113,2660,44
AF_Q030V9,"(8.1972, 0.6969, -6.575)",95.7269346733668,95.7517142857143,A0LDT4,3.4.21.92,3,4,21,92,2314,189,11
AF_Q042T6,"(33.9654, 16.7117, -6.3915)",90.16476614699332,90.18340182648402,Q5WEN8,5.2.1.8,5,2,1,8,3108,173,9
AF_A6SEH9,"(0.1694, 3.9621, 3.4591)",71.88408491947291,74.29539940535184,A7TKR8,3.6.4.13,3,6,4,13,2642,730,6
AF_A6ZT77,"(-7.6727, -1.2333, -5.348)",89.67366589327148,89.83759678379988,Q0CNX1,3.6.4.13,3,6,4,13,2642,851,6
AF_Q8ZPL7,"(1.1134, 4.2519, -9.2263)",97.02269807280514,97.07292364462106,Q9HTD7,4.2.1.2,4,2,1,2,2870,876,31
AF_P49187,"(-14.0427, 7.4107, 3.3263)",78.13387931034482,79.26501628664495,O44408,2.7.11.24,2,7,11,24,1663,742,28
AF_A8LXW9,"(0.6715, 3.6269, 2.4067)",89.13745762711865,89.37344711177793,B1AJ89,3.6.4.12,3,6,4,12,2641,2,0
AF_B3WEJ1,"(-21.5044, 1.785, -0.9979)",85.63454619124798,86.08677502847085,A7Z368,3.6.4.12,3,6,4,12,2641,2418,0
AF_Q0BM23,"(1.1725, -2.8418, 4.8274)",94.73469914040116,94.53587722484562,A2RNH9,2.7.7.7,2,7,7,7,1763,28,2
AF_Q2K4J8,"(2.9667, -6.9732, -1.5533)",91.51609826589596,91.4309645232816,B1AJ89,3.6.4.12,3,6,4,12,2641,2,0
AF_B8H4A3,"(2.8487, 7.9071, 1.8059)",96.43659932659932,96.441174277726,B4U8W9,1.5.1.5,1,5,1,5,767,294,16
AF_B8H4A3,"(2.8487, 7.9071, 1.8059)",96.43659932659932,96.441174277726,B4U8W9,1.5.1.5,1,5,1,5,767,294,16
AF_P0C0E1,"(-35.8331, -19.2945, 5.7525)",92.47644028103043,92.48417775090692,Q5WEN8,5.2.1.8,5,2,1,8,3108,173,9
AF_P53605,"(2.8972, -3.2663, -7.0937)",91.36283261802576,91.80219328703704,P0A9L4,5.2.1.8,5,2,1,8,3108,4049,9
AF_P50118,"(-2.4559, -4.052, -12.53)",80.26275362318842,80.81412514050207,P12965,2.7.11.1,2,7,11,1,1648,4494,1
